Store,Customers,DayOfWeek,Open,Promo,Sales,SchoolHoliday,StateHoliday,AverageDailySales,AverageDailyCustomer,SalesPerCustomer
890,276589,3033,622,286,3563801,124,29,5729.583601286174,444.6768488745981,12.884825499206404
237,450589,3766,784,360,3556217,173,24,4535.991071428572,574.7308673469388,7.892374203542475
716,282580,3033,622,286,3556025,124,29,5717.081993569132,454.3086816720257,12.584135466062708
1105,397318,3766,779,360,3555802,170,29,4564.572528883184,510.0359435173299,8.949511474436093
110,460552,3766,784,360,3554993,159,24,4534.429846938776,587.4387755102041,7.718982872726641
1110,422958,3766,783,360,3548486,173,24,4531.910600255428,540.176245210728,8.389688810709337
795,364026,3766,779,360,3547312,170,29,4553.673940949936,467.29910141206676,9.744666589749084
569,511836,3766,784,360,3543332,173,24,4519.556122448979,652.8520408163265,6.922787767956923
714,257282,3766,777,360,3538417,155,32,4553.947232947233,331.1222651222651,13.753068617314852
727,353663,3766,781,360,3537376,193,27,4529.290653008963,452.8335467349552,10.002109352688858
589,373858,3766,757,360,3537175,193,27,4672.622192866578,493.8678996036988,9.46127941624895
994,344327,3766,779,360,3536283,170,29,4539.516046213093,442.01155327342747,10.270129847499614
570,515535,3766,779,360,3533080,170,29,4535.404364569961,661.790757381258,6.853230139563754
596,547535,3766,784,360,3532562,173,24,4505.818877551021,698.3864795918367,6.451755595532705
405,379921,3766,779,360,3521625,170,29,4520.699614890886,487.70346598202826,9.269361261946562
373,245955,3766,777,360,3520201,155,32,4530.5032175032175,316.5444015444015,14.31237828057978
540,243396,3033,622,286,3513672,124,29,5648.990353697749,391.3118971061093,14.436030173051323
554,428076,3766,784,360,3513115,169,24,4481.014030612245,546.015306122449,8.206755342509274
364,437640,3766,771,360,3510451,150,29,4553.114137483787,567.6264591439689,8.021321177223289
258,307197,3033,622,286,3509384,124,29,5642.096463022508,493.88585209003213,11.42388760306904
288,262806,3033,622,286,3499206,124,29,5625.733118971061,422.5176848874598,13.31478733362252
1077,386337,3766,779,360,3497529,170,29,4489.767650834403,495.93966623876764,9.053052128064358
121,393208,3766,780,360,3473474,172,31,4453.171794871795,504.1128205128205,8.833680901711054
592,444038,3766,779,360,3465390,170,29,4448.5109114249035,570.01026957638,7.804264499885145
149,302428,3033,622,286,3462975,124,29,5567.483922829582,486.21864951768487,11.450576666181703
399,351419,3033,622,286,3457604,124,29,5558.84887459807,564.9823151125402,9.838978541285474
282,502531,3766,784,360,3456330,173,24,4408.584183673469,640.983418367347,6.8778443518907295
328,405391,3766,779,360,3452551,170,29,4432.029525032092,520.3992297817715,8.516595089678853
1068,240516,3766,777,360,3451074,155,32,4441.53667953668,309.5444015444015,14.348625455271167
124,409507,3766,779,360,3446410,170,29,4424.1463414634145,525.6829268292682,8.415997772931842
884,329703,3033,622,286,3443958,124,29,5536.90996784566,530.0691318327974,10.44563743732996
919,420199,3033,621,286,3438093,124,29,5536.381642512078,676.6489533011272,8.182058976818126
945,416215,3766,784,360,3429965,159,24,4374.955357142857,530.8864795918367,8.240849080403157
266,414483,3766,780,360,3424011,172,31,4389.757692307692,531.3884615384616,8.26092023074529
136,263716,3033,622,286,3414045,124,29,5488.818327974276,423.98070739549837,12.945915302825767
204,326039,3033,622,286,3412446,124,29,5486.247588424438,524.1784565916398,10.466373654685482
557,525941,3766,778,360,3410036,170,29,4383.079691516709,676.0167095115681,6.48368543239641
442,358458,3766,777,360,3402587,155,32,4379.133848133848,461.33590733590734,9.492289194271017
1104,268215,3033,622,286,3397012,124,29,5461.434083601286,431.2138263665595,12.665257349514382
851,292151,3033,622,286,3392054,124,29,5453.463022508038,469.69614147909965,11.610619166116152
622,337120,3766,784,360,3385282,159,24,4317.961734693878,430.0,10.041771476032274
365,364655,3033,621,286,3378609,124,29,5440.594202898551,587.2061191626409,9.265220550931703
284,279858,3033,622,286,3367042,124,29,5413.250803858521,449.93247588424435,12.031251563292813
583,350283,3766,780,360,3363288,168,29,4311.907692307693,449.08076923076925,9.601630681477548
998,415133,3766,777,360,3354263,155,32,4316.940797940798,534.2767052767052,8.079971960793287
105,388347,3766,754,360,3348791,155,32,4441.3673740053055,515.0490716180371,8.623192660172474
1063,416261,3766,784,360,3348689,169,24,4271.286989795918,530.9451530612245,8.044685906198275
719,284100,3033,622,286,3348602,124,29,5383.604501607717,456.7524115755627,11.786701865540303
317,360336,3033,622,286,3346040,124,29,5379.4855305466235,579.3183279742765,9.285888726077882
501,365618,3033,622,286,3345228,124,29,5378.180064308682,587.8102893890675,9.14951670869596
575,307112,3033,623,286,3343994,124,29,5367.566613162119,492.95666131621186,10.888516241631718
675,350178,3766,781,360,3341266,170,29,4278.189500640205,448.37131882202306,9.541621689540747
315,352465,3766,784,360,3333890,159,24,4252.410714285715,449.57270408163265,9.458783141588526
500,246036,3033,622,286,3330211,124,29,5354.036977491962,395.55627009646304,13.535462290071372
46,410832,3033,622,286,3329125,124,29,5352.290996784566,660.5016077170418,8.103373154963586
958,441182,3766,784,360,3327635,173,24,4244.432397959184,562.7321428571429,7.542544800105172
486,405098,3766,779,360,3323793,170,29,4266.7432605905005,520.0231065468549,8.204910910446362
41,247531,3033,622,286,3318407,124,29,5335.059485530546,397.959807073955,13.406025911905983
864,456851,3766,777,360,3316575,155,32,4268.436293436293,587.967824967825,7.259642640598357
50,279505,3766,779,360,3315479,150,29,4256.070603337613,358.7997432605905,11.861966691114649
429,267103,3033,622,286,3309752,124,29,5321.144694533762,429.4260450160772,12.391294743975171
908,283561,3766,781,360,3307400,193,27,4234.8271446863,363.07426376440463,11.663804260811606
700,399042,3766,757,360,3297857,193,27,4356.482166446499,527.1360634081902,8.264435823797996
751,446946,3766,779,360,3284432,170,29,4216.215661103979,573.7432605905007,7.348610346663802
946,414924,3766,779,360,3274470,150,29,4203.427471116816,532.6367137355584,7.8917343899123695
881,483296,3766,779,360,3274150,170,29,4203.016688061617,620.405648267009,6.774626729788784
610,405391,3766,779,360,3269954,170,29,4197.630295250321,520.3992297817715,8.066173151352645
127,411023,3033,623,286,3263370,124,29,5238.154093097914,659.7479935794543,7.939628682579807
736,316774,3033,622,286,3261815,124,29,5244.075562700965,509.2829581993569,10.296978287359442
989,356745,3033,622,286,3260812,124,29,5242.463022508038,573.5450160771704,9.14045606805982
594,358034,3766,784,360,3258199,173,24,4155.866071428572,456.67602040816325,9.10025025556232
844,353844,3766,779,360,3255217,170,29,4178.712451861361,454.2284980744544,9.199582301805316
330,348645,3766,779,360,3245811,170,29,4166.6379974326055,447.5545571245186,9.309787893129114
811,535292,3766,784,360,3239518,159,24,4132.038265306122,682.7704081632653,6.051870754653535
889,353304,3766,780,360,3232661,168,29,4144.4371794871795,452.95384615384614,9.149800172089758
555,298433,3033,623,286,3223315,124,29,5173.860353130016,479.0256821829856,10.80079950943763
1042,426002,3766,779,360,3218244,170,29,4131.250320924262,546.8575096277278,7.554527913014493
1004,281082,3033,622,286,3212907,124,29,5165.445337620578,451.9003215434084,11.430497150297779
242,285726,3766,781,360,3196707,193,27,4093.0947503201023,365.84635083226635,11.188015791352555
99,289554,3033,622,286,3191184,124,29,5130.520900321543,465.5209003215434,11.0210323462981
276,406340,3766,780,360,3191132,172,31,4091.1948717948717,520.9487179487179,7.853354333809126
708,325392,3766,688,360,3145529,172,31,4571.989825581395,472.95348837209303,9.66689101145695
931,386489,3766,875,360,3140234,159,24,3588.8388571428573,441.7017142857143,8.125028137928894
941,344647,3033,622,286,3129057,124,29,5030.638263665594,554.0948553054662,9.079019982764974
13,237740,3033,621,286,3126578,124,29,5034.747181964573,382.8341384863124,13.151249263901741
646,439386,3033,622,286,3126126,124,29,5025.926045016077,706.4083601286173,7.114760142562576
218,433160,3033,622,286,3121555,124,29,5018.577170418006,696.3987138263666,7.206471049958445
177,378516,3766,780,360,3115395,168,29,3994.096153846154,485.2769230769231,8.23055035982627
1013,345207,3766,779,360,3110984,170,29,3993.560975609756,443.1412066752246,9.011937764877306
777,273048,3766,779,360,3109262,155,32,3991.3504492939664,350.5109114249037,11.38723594386335
750,250543,3033,622,286,3108353,124,29,4997.352090032155,402.8022508038585,12.406465157677525
395,404811,3766,779,360,3107536,170,29,3989.1347881899874,519.6546854942234,7.676510766752879
48,336519,3766,784,360,3085014,169,24,3934.966836734694,429.2334183673469,9.167428882173072
1109,281354,3033,622,286,3064721,124,29,4927.204180064308,452.3376205787781,10.892757877975788
804,273928,3033,622,286,3061600,124,29,4922.186495176848,440.39871382636653,11.176659560176397
379,366551,3766,784,360,3059341,209,24,3902.220663265306,467.5395408163265,8.346290147892107
607,323807,3766,782,360,3051294,167,25,3901.910485933504,414.07544757033247,9.423187268959596
902,391201,3033,622,286,3039385,124,29,4886.471061093248,628.9405144694534,7.76936919895399
520,323837,3766,784,360,3033870,159,24,3869.7321428571427,413.0573979591837,9.368509466182061
485,261854,3033,622,286,3029769,124,29,4871.011254019292,420.9871382636656,11.570451472958213
83,269409,3766,779,360,3028523,170,29,3887.7060333761233,345.8395378690629,11.241357935332525
538,445253,3766,784,360,3025475,159,24,3859.0242346938776,567.9247448979592,6.7949570244333
117,383319,3766,779,360,3024044,170,29,3881.956354300385,492.06546854942235,7.889105418724352
457,269133,3033,622,286,3010824,124,29,4840.5530546623795,432.6897106109325,11.187123095272598
956,385118,3766,776,360,2992188,170,29,3855.9123711340208,496.2860824742268,7.769535570915927
873,355880,3766,780,360,2990009,172,31,3833.344871794872,456.2564102564103,8.401733730470946
743,326296,3766,780,360,2976940,172,31,3816.5897435897436,418.3282051282051,9.123433937283938
977,318092,3033,623,286,2974291,124,29,4774.142857142857,510.58105939004815,9.350411201790678
1009,284969,3033,622,286,2968299,124,29,4772.184887459807,458.1495176848875,10.416217202572911
231,245380,3033,622,286,2967114,124,29,4770.279742765273,394.5016077170418,12.091914581465483
762,297292,3766,763,360,2965697,155,32,3886.8899082568805,389.6356487549148,9.975704021635295
103,266040,3766,631,360,2959073,173,24,4689.497622820919,421.6164817749604,11.122662005713426
858,260058,3033,622,286,2957986,124,29,4755.604501607717,418.0996784565916,11.374331879811427
183,367233,3033,611,286,2945836,124,29,4821.335515548281,601.0360065466449,8.021708288743113
302,252528,3766,781,360,2922724,193,27,3742.2842509603074,323.3393085787452,11.573861116391054
460,269319,3766,780,360,2914087,168,29,3736.0089743589742,345.28076923076924,10.820205778277804
332,391168,3766,780,360,2908282,168,29,3728.5666666666666,501.4974358974359,7.4348668602748695
78,385990,3766,780,360,2899629,168,29,3717.473076923077,494.85897435897436,7.512186844218762
488,304193,3766,784,360,2890074,159,24,3686.3188775510203,388.0012755102041,9.500790616483615
649,301609,3766,780,360,2873358,168,29,3683.7923076923075,386.67820512820515,9.526764784870478
660,309426,3033,622,286,2871525,124,29,4616.599678456591,497.46945337620576,9.280167148203448
1094,232530,3033,622,286,2845473,124,29,4574.715434083601,373.84244372990355,12.23701457876403
642,373828,3766,779,360,2845461,170,29,3652.7098844672655,479.8818998716303,7.611685053019036
825,334048,3033,622,286,2838137,124,29,4562.921221864952,537.0546623794212,8.496195157582143
345,307503,3033,622,286,2836062,124,29,4559.585209003216,494.37781350482317,9.222875874381714
710,232122,3033,622,286,2828018,124,29,4546.652733118971,373.1864951768489,12.183326009598401
420,250784,3033,622,286,2824092,124,29,4540.3408360128615,403.1897106109325,11.261053336735996
688,284035,3766,780,360,2820350,168,29,3615.8333333333335,364.1474358974359,9.929586142552854
1076,424905,3766,779,360,2820000,170,29,3620.02567394095,545.4492939666238,6.636777632647298
1030,258896,3766,780,360,2816323,168,29,3610.6705128205126,331.9179487179487,10.878202057969224
669,245019,3033,622,286,2807854,124,29,4514.2347266881025,393.92122186495175,11.459739856909056
772,382210,3766,783,360,2804862,169,24,3582.199233716475,488.1353767560664,7.338536406687423
22,312129,3033,619,286,2801506,124,29,4525.857835218094,504.2471728594507,8.975474883782026
786,431356,3766,780,360,2779666,168,29,3563.674358974359,553.0205128205129,6.444018397796715
473,378998,3766,779,360,2767243,170,29,3552.3016688061616,486.5186136071887,7.301471247869382
72,295838,3033,623,286,2753676,124,29,4420.025682182985,474.86035313001605,9.30805373211014
681,375017,3766,767,360,2731676,150,29,3561.5071707953066,488.9400260756193,7.284139119026604
702,215970,3033,622,286,2720610,124,29,4373.971061093248,347.21864951768487,12.597166273093485
897,268885,3766,778,360,2717511,150,29,3492.9447300771208,345.61053984575835,10.106592037488145
306,291021,3033,622,286,2717435,124,29,4368.86655948553,467.87942122186496,9.33759075805526
764,303938,3766,767,360,2714404,150,29,3538.9882659713167,396.2685788787484,8.930781935789536
619,266765,3033,622,286,2676841,124,29,4303.602893890676,428.88263665594855,10.034453545255188
861,389298,3766,764,360,2674267,150,29,3500.3494764397906,509.5523560209424,6.869459899614177
969,452346,3766,755,360,2645117,155,32,3503.4662251655627,599.1337748344371,5.847552537217086
789,364576,3766,777,360,2626269,155,32,3380.011583011583,469.2097812097812,7.203625581497411
797,257816,3033,622,286,2617520,124,29,4208.231511254019,414.4951768488746,10.15266701833866
1065,301834,3033,622,286,2611257,124,29,4198.162379421222,485.2636655948553,8.651301708886342
837,345575,3766,751,360,2608765,193,27,3473.721704394141,460.1531291611185,7.549055921290603
232,232738,3766,766,360,2583221,168,29,3372.351174934726,303.8355091383812,11.099266127576932
970,312532,3766,781,360,2573975,193,27,3295.742637644046,400.16901408450707,8.235876646231427
703,274642,3766,779,360,2563326,170,29,3290.5340179717587,352.5571245186136,9.333335760735794
435,299263,3766,779,360,2553322,170,29,3277.6919127086007,384.1630295250321,8.532033696113452
558,355175,3766,784,360,2541355,169,24,3241.5242346938776,453.02933673469386,7.155219258112198
656,296129,3766,781,360,2534495,193,27,3245.192061459667,379.1664532650448,8.558753110975285
32,296333,3033,621,286,2526117,124,29,4067.8212560386473,477.1867954911433,8.524588891551058
425,337080,3766,776,360,2512424,170,29,3237.659793814433,434.3814432989691,7.453494719354456
210,254156,3766,779,360,2488114,150,29,3193.98459563543,326.25930680359437,9.789711830529281
165,262891,3033,622,286,2486031,124,29,3996.8344051446948,422.65434083601286,9.456508591013005
1049,395752,3033,622,286,2478906,124,29,3985.379421221865,636.2572347266881,6.263786411692171
573,208622,3033,622,286,2472309,124,29,3974.773311897106,335.40514469453376,11.850662921456031
219,316620,3766,779,360,2441162,170,29,3133.712451861361,406.4441591784339,7.7100688522519105
407,195715,3033,622,286,2417555,124,29,3886.744372990354,314.65434083601286,12.352425721074011
1056,230408,3033,623,286,2415557,124,29,3877.298555377207,369.8362760834671,10.483824346376862
794,407027,3766,780,360,2405374,172,31,3083.8128205128205,521.8294871794872,5.909617789483253
972,272238,3766,702,360,2402627,168,29,3422.545584045584,387.8034188034188,8.825465217934308
186,237019,3033,622,286,2353548,124,29,3783.83922829582,381.0594855305466,9.929786219670152
254,201507,3766,779,360,2341661,150,29,3005.9833119383825,258.6739409499358,11.620742703727414
879,216037,3033,622,286,2340576,124,29,3762.983922829582,347.3263665594855,10.834144151233353
841,321495,3766,780,360,2318635,172,31,2972.608974358974,412.1730769230769,7.21204062271575
263,221342,3033,622,286,2306075,124,29,3707.516077170418,355.85530546623795,10.418605596768801
208,324162,3766,784,360,2302052,173,24,2936.2908163265306,413.4719387755102,7.10154799143638
198,264690,3766,782,360,2268273,167,25,2900.6048593350383,338.4782608695652,8.569545506063697
543,187583,3766,781,360,2179287,193,27,2790.3802816901407,240.18309859154928,11.617721222072362
307,240704,3766,782,360,2114322,167,25,2703.7365728900254,307.8056265984655,8.78390886732252
